Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Combined,Manufacturer,Category,Fuel Code,Fuel,Drivetrain
13070,57,9.0,211,530e xDrive Sedan,2022,,62.0,22.0,25.0,BMW,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,AWD
12859,45,9.0,211,540i Sedan,2022,,,25.0,27.0,BMW,Sedan/Wagon,HYBR,Hybrid Electric,RWD
12805,45,9.0,211,540i xDrive Sedan,2022,,,22.0,25.0,BMW,Sedan/Wagon,HYBR,Hybrid Electric,AWD
13071,57,9.0,211,745e xDrive,2022,,56.0,19.0,22.0,BMW,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,AWD
13047,41,1.0,211,"i4 eDrive40 Gran Coupe (18"" Wheels) ",2022,109.0,109.0,,,BMW,Sedan/Wagon,ELEC,Electric,RWD
13046,41,1.0,211,"i4 eDrive40 Gran Coupe (19"" Wheels) ",2022,100.0,99.0,,,BMW,Sedan/Wagon,ELEC,Electric,RWD
13048,41,1.0,211,"i4 M50 Gran Coupe (19"" Wheels) ",2022,94.0,96.0,,,BMW,Sedan/Wagon,ELEC,Electric,AWD
13049,41,1.0,211,"i4 M50 Gran Coupe (20"" Wheels) ",2022,79.0,80.0,,,BMW,Sedan/Wagon,ELEC,Electric,AWD
13050,41,1.0,211,"iX xDrive50 (20"" Wheels) ",2022,86.0,86.0,,,BMW,SUV,ELEC,Electric,AWD
13051,41,1.0,211,"iX xDrive50 (21"" Wheels) ",2022,82.0,83.0,,,BMW,SUV,ELEC,Electric,AWD
13052,41,1.0,211,"iX xDrive50 (22"" Wheels) ",2022,86.0,86.0,,,BMW,SUV,ELEC,Electric,AWD
12855,45,9.0,211,M340i Sedan,2022,,,23.0,26.0,BMW,Sedan/Wagon,HYBR,Hybrid Electric,RWD
12856,45,9.0,211,M340i xDrive Sedan,2022,,,23.0,26.0,BMW,Sedan/Wagon,HYBR,Hybrid Electric,AWD
12804,45,9.0,211,M440i Convertible,2022,,,23.0,26.0,BMW,Sedan/Wagon,HYBR,Hybrid Electric,AWD
12802,45,9.0,211,M440i Coupe,2022,,,25.0,28.0,BMW,Sedan/Wagon,HYBR,Hybrid Electric,RWD
12857,45,9.0,211,M440i xDrive Convertible,2022,,,23.0,26.0,BMW,Sedan/Wagon,HYBR,Hybrid Electric,AWD
12858,45,9.0,211,M440i xDrive Coupe,2022,,,23.0,26.0,BMW,Sedan/Wagon,HYBR,Hybrid Electric,AWD
12803,45,9.0,211,M440i xDrive Gran Coupe,2022,,,22.0,25.0,BMW,Sedan/Wagon,HYBR,Hybrid Electric,RWD
12860,45,9.0,211,X3 M40i,2022,,,21.0,23.0,BMW,SUV,HYBR,Hybrid Electric,AWD
12861,45,9.0,211,X4 M40i,2022,,,21.0,23.0,BMW,SUV,HYBR,Hybrid Electric,AWD
12862,45,9.0,211,X5 sDrive40i,2022,,,21.0,23.0,BMW,SUV,HYBR,Hybrid Electric,RWD
12863,45,9.0,211,X5 xDrive40i,2022,,,21.0,23.0,BMW,SUV,HYBR,Hybrid Electric,AWD
13072,57,9.0,211,X5 xDrive45e,2022,,50.0,19.0,20.0,BMW,SUV,PHEV,Plug-in Hybrid Electric,AWD
12864,45,9.0,211,X6 xDrive40i,2022,,,21.0,23.0,BMW,SUV,HYBR,Hybrid Electric,AWD
12865,45,9.0,211,X7 xDrive40i,2022,,,19.0,21.0,BMW,SUV,HYBR,Hybrid Electric,AWD
12907,35,1.0,231,Escalade 2WD,2022,,,21.0,23.0,Cadillac,SUV,BD,Biodiesel (B20),RWD
12908,35,1.0,231,Escalade 4WD,2022,,,20.0,22.0,Cadillac,SUV,BD,Biodiesel (B20),4WD
12778,41,1.0,215,Bolt EUV,2022,125.0,115.0,,,Chevrolet,Sedan/Wagon,ELEC,Electric,FWD
12777,41,1.0,215,Bolt EV,2022,131.0,120.0,,,Chevrolet,Sedan/Wagon,ELEC,Electric,FWD
12849,35,1.0,215,Colorado 2WD,2022,,,20.0,23.0,Chevrolet,Pickup,BD,Biodiesel (B20),RWD
12850,35,1.0,215,Colorado 4WD,2022,,,19.0,22.0,Chevrolet,Pickup,BD,Biodiesel (B20),4WD
12851,35,1.0,215,Colorado ZR2 4WD,2022,,,18.0,19.0,Chevrolet,Pickup,BD,Biodiesel (B20),4WD
12923,11,5.0,215,Silverado 2WD,2022,11.0,12.0,15.0,16.0,Chevrolet,Pickup,E85_GSLN,Ethanol (E85),RWD
12909,35,1.0,215,Silverado 2WD,2022,,,23.0,26.0,Chevrolet,Pickup,BD,Biodiesel (B20),RWD
13074,35,1.0,215,Silverado 4WD,2022,,,22.0,23.0,Chevrolet,Pickup,BD,Biodiesel (B20),4WD
12910,35,1.0,215,Silverado 4WD,2022,,,22.0,24.0,Chevrolet,Pickup,BD,Biodiesel (B20),4WD
12924,11,5.0,215,Silverado 4WD,2022,11.0,12.0,14.0,15.0,Chevrolet,Pickup,E85_GSLN,Ethanol (E85),4WD
12997,11,5.0,215,Silverado 4WD - Mud Terrain Tires,2022,10.0,11.0,14.0,15.0,Chevrolet,Pickup,E85_GSLN,Ethanol (E85),4WD
12918,35,1.0,215,Silverado 4WD - Mud Terrain Tires,2022,,,20.0,21.0,Chevrolet,Pickup,BD,Biodiesel (B20),4WD
12911,35,1.0,215,Suburban 2WD,2022,,,21.0,23.0,Chevrolet,SUV,BD,Biodiesel (B20),RWD
12912,35,1.0,215,Suburban 4WD,2022,,,20.0,22.0,Chevrolet,SUV,BD,Biodiesel (B20),4WD
12913,35,1.0,215,Tahoe 2WD,2022,,,21.0,24.0,Chevrolet,SUV,BD,Biodiesel (B20),RWD
12914,35,1.0,215,Tahoe 4WD,2022,,,20.0,22.0,Chevrolet,SUV,BD,Biodiesel (B20),4WD
13035,57,9.0,223,Pacifica Hybrid,2022,,82.0,29.0,30.0,Chrysler,Van,PHEV,Plug-in Hybrid Electric,FWD
13089,57,9.0,409,SF90 Spyder,2022,,44.0,16.0,17.0,Ferrari,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,AWD
13036,57,9.0,409,SF90 Stradale ,2022,,51.0,16.0,18.0,Ferrari,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,AWD
12982,45,9.0,219,Escape AWD HEV,2022,,,43.0,40.0,Ford,Sedan/Wagon,HYBR,Hybrid Electric,AWD
12981,45,9.0,219,Escape FWD HEV,2022,,,44.0,41.0,Ford,Sedan/Wagon,HYBR,Hybrid Electric,FWD
13037,57,9.0,219,Escape FWD PHEV,2022,,105.0,43.0,41.0,Ford,SUV,PHEV,Plug-in Hybrid Electric,FWD
12976,11,5.0,219,Explorer AWD FFV,2022,11.0,13.0,16.0,19.0,Ford,SUV,E85_GSLN,Ethanol (E85),AWD
12980,45,9.0,219,Explorer HEV AWD,2022,,,23.0,25.0,Ford,SUV,HYBR,Hybrid Electric,AWD
12978,45,9.0,219,Explorer HEV RWD,2022,,,27.0,27.0,Ford,SUV,HYBR,Hybrid Electric,RWD
13024,45,9.0,219,Explorer Platinum HEV ,2022,,,23.0,23.0,Ford,SUV,HYBR,Hybrid Electric,Part-Time 4WD
12979,45,9.0,219,Explorer Platinum HEV ,2022,,,25.0,26.0,Ford,SUV,HYBR,Hybrid Electric,RWD
12975,11,5.0,219,F-150 2WD FFV,2022,14.0,16.0,19.0,21.0,Ford,Pickup,E85_GSLN,Ethanol (E85),RWD
12999,11,5.0,219,F-150 2WD FFV - Without Start/Stop,2022,12.0,14.0,17.0,19.0,Ford,Pickup,E85_GSLN,Ethanol (E85),RWD
12974,11,5.0,219,F-150 2WD FFV - With Start/Stop,2022,11.0,14.0,17.0,20.0,Ford,Pickup,E85_GSLN,Ethanol (E85),RWD
12973,11,5.0,219,F-150 4WD FFV,2022,14.0,15.0,19.0,20.0,Ford,Pickup,E85_GSLN,Ethanol (E85),4WD
12972,11,5.0,219,F-150 4WD FFV - Without Start/Stop,2022,12.0,14.0,16.0,18.0,Ford,Pickup,E85_GSLN,Ethanol (E85),4WD
13000,11,5.0,219,F-150 4WD FFV - With Start/Stop,2022,11.0,13.0,16.0,19.0,Ford,Pickup,E85_GSLN,Ethanol (E85),4WD
13093,41,1.0,219,F150 Lightning 4WD,2022,76.0,68.0,,,Ford,Pickup,ELEC,Electric,AWD
13094,41,1.0,219,F150 Lightning 4WD Extended Range,2022,78.0,70.0,,,Ford,Pickup,ELEC,Electric,AWD
13095,41,1.0,219,F150 Lightning Platinum 4WD,2022,73.0,66.0,,,Ford,Pickup,ELEC,Electric,AWD
13025,45,9.0,219,F150 Pickup 2WD HEV,2022,,,25.0,25.0,Ford,Pickup,HYBR,Hybrid Electric,RWD
13026,45,9.0,219,F150 Pickup 4WD HEV,2022,,,23.0,23.0,Ford,Pickup,HYBR,Hybrid Electric,4WD
13066,45,9.0,219,Maverick Pickup HEV,2022,,,42.0,37.0,Ford,Pickup,HYBR,Hybrid Electric,FWD
13059,41,1.0,219,Mustang Mach-E AWD,2022,98.0,93.0,,,Ford,SUV,ELEC,Electric,AWD
13056,41,1.0,219,Mustang Mach-E AWD California Route 1,2022,105.0,98.0,,,Ford,SUV,ELEC,Electric,AWD
13060,41,1.0,219,Mustang Mach-E AWD Extended,2022,97.0,91.0,,,Ford,SUV,ELEC,Electric,AWD
13057,41,1.0,219,Mustang Mach-E GT AWD,2022,90.0,84.0,,,Ford,SUV,ELEC,Electric,AWD
13058,41,1.0,219,Mustang Mach-E GT Performance,2022,88.0,82.0,,,Ford,SUV,ELEC,Electric,AWD
13053,41,1.0,219,Mustang Mach-E RWD,2022,110.0,103.0,,,Ford,SUV,ELEC,Electric,RWD
13055,41,1.0,219,Mustang Mach-E RWD California Route 1,2022,108.0,101.0,,,Ford,SUV,ELEC,Electric,RWD
13054,41,1.0,219,Mustang Mach-E RWD Extended,2022,104.0,97.0,,,Ford,SUV,ELEC,Electric,RWD
12780,11,5.0,219,Transit Connect Van FFV,2022,18.0,19.0,24.0,25.0,Ford,Van,E85_GSLN,Ethanol (E85),FWD
12781,11,5.0,219,Transit Connect Wagon LWB FFV,2022,16.0,18.0,24.0,26.0,Ford,Passenger Van/Shuttle Bus,E85_GSLN,Ethanol (E85),FWD
13043,11,5.0,219,Transit T150 Passenger Van 2WD FFV,2022,11.0,12.0,15.0,17.0,Ford,Van,E85_GSLN,Ethanol (E85),RWD
13042,11,5.0,219,Transit T150 Passenger Van 4WD FFV,2022,11.0,12.0,14.0,16.0,Ford,Van,E85_GSLN,Ethanol (E85),4WD
12852,35,1.0,213,Canyon 2WD,2022,,,20.0,23.0,GMC,Pickup,BD,Biodiesel (B20),RWD
12853,35,1.0,213,Canyon 4WD,2022,,,19.0,22.0,GMC,Pickup,BD,Biodiesel (B20),4WD
12915,35,1.0,213,Sierra 2WD,2022,,,23.0,26.0,GMC,Pickup,BD,Biodiesel (B20),RWD
12926,11,5.0,213,Sierra 2WD,2022,11.0,12.0,15.0,16.0,GMC,Pickup,E85_GSLN,Ethanol (E85),RWD
12916,35,1.0,213,Sierra 4WD,2022,,,22.0,24.0,GMC,Pickup,BD,Biodiesel (B20),4WD
12927,11,5.0,213,Sierra 4WD,2022,11.0,12.0,14.0,16.0,GMC,Pickup,E85_GSLN,Ethanol (E85),4WD
12917,35,1.0,213,Sierra 4WD - Mud Terrain Tires,2022,,,20.0,21.0,GMC,Pickup,BD,Biodiesel (B20),4WD
12998,11,5.0,213,Sierra 4WD - Mud Terrain Tires,2022,11.0,12.0,14.0,15.0,GMC,Pickup,E85_GSLN,Ethanol (E85),4WD
12922,35,1.0,213,Yukon 2WD,2022,,,21.0,23.0,GMC,SUV,BD,Biodiesel (B20),RWD
12921,35,1.0,213,Yukon 4WD,2022,,,20.0,22.0,GMC,SUV,BD,Biodiesel (B20),4WD
12920,35,1.0,213,Yukon XL 2WD,2022,,,21.0,23.0,GMC,SUV,BD,Biodiesel (B20),RWD
12919,35,1.0,213,Yukon XL 4WD,2022,,,20.0,22.0,GMC,SUV,BD,Biodiesel (B20),4WD
12930,45,9.0,209,Accord,2022,,,48.0,47.0,Honda,Sedan/Wagon,HYBR,Hybrid Electric,FWD
12929,45,9.0,209,Accord Sport/Touring,2022,,,44.0,43.0,Honda,Sedan/Wagon,HYBR,Hybrid Electric,FWD
12886,45,9.0,209,CR-V AWD,2022,,,40.0,38.0,Honda,SUV,HYBR,Hybrid Electric,AWD
12806,45,9.0,209,Insight,2022,,,55.0,52.0,Honda,Sedan/Wagon,HYBR,Hybrid Electric,FWD
12807,45,9.0,209,Insight Touring,2022,,,51.0,48.0,Honda,Sedan/Wagon,HYBR,Hybrid Electric,FWD
12808,45,9.0,351,Elantra Hybrid,2022,,,49.0,50.0,Hyundai,Sedan/Wagon,HYBR,Hybrid Electric,FWD
12809,45,9.0,351,Elantra Hybrid Blue,2022,,,53.0,54.0,Hyundai,Sedan/Wagon,HYBR,Hybrid Electric,FWD
12810,45,9.0,351,Ioniq,2022,,,54.0,55.0,Hyundai,Sedan/Wagon,HYBR,Hybrid Electric,FWD
13005,41,1.0,351,Ioniq 5 AWD (Long Range),2022,110.0,98.0,,,Hyundai,SUV,ELEC,Electric,AWD
13003,41,1.0,351,Ioniq 5 RWD,2022,127.0,110.0,,,Hyundai,SUV,ELEC,Electric,RWD
13004,41,1.0,351,Ioniq 5 RWD (Long Range),2022,132.0,114.0,,,Hyundai,SUV,ELEC,Electric,RWD
12811,45,9.0,351,Ioniq Blue,2022,,,58.0,59.0,Hyundai,Sedan/Wagon,HYBR,Hybrid Electric,FWD
12833,57,9.0,351,Ioniq Plug-in Hybrid,2022,,119.0,52.0,52.0,Hyundai,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,FWD
12879,41,1.0,351,Kona Electric,2022,132.0,120.0,,,Hyundai,SUV,ELEC,Electric,FWD
13061,9,1.0,351,Nexo,2022,59.0,57.0,,,Hyundai,SUV,H2,Hydrogen Fuel Cell,FWD
13062,9,1.0,351,Nexo Blue,2022,65.0,61.0,,,Hyundai,SUV,H2,Hydrogen Fuel Cell,FWD
12812,45,9.0,351,Santa Fe Hybrid,2022,,,33.0,32.0,Hyundai,Sedan/Wagon,HYBR,Hybrid Electric,4WD
12813,45,9.0,351,Santa Fe Hybrid Blue,2022,,,36.0,34.0,Hyundai,Sedan/Wagon,HYBR,Hybrid Electric,4WD
12834,57,9.0,351,Santa Fe Plug-in Hybrid,2022,,76.0,33.0,33.0,Hyundai,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,AWD
12814,45,9.0,351,Sonata Hybrid,2022,,,45.0,47.0,Hyundai,Sedan/Wagon,HYBR,Hybrid Electric,FWD
12815,45,9.0,351,Sonata Hybrid Blue,2022,,,50.0,52.0,Hyundai,Sedan/Wagon,HYBR,Hybrid Electric,FWD
12816,45,9.0,351,Tucson Hybrid,2022,,,37.0,37.0,Hyundai,Sedan/Wagon,HYBR,Hybrid Electric,4WD
12817,45,9.0,351,Tucson Hybrid Blue,2022,,,38.0,38.0,Hyundai,Sedan/Wagon,HYBR,Hybrid Electric,4WD
12888,57,9.0,351,Tucson Plug-in Hybrid,2022,,80.0,35.0,35.0,Hyundai,SUV,PHEV,Plug-in Hybrid Electric,AWD
12843,45,1.0,385,E-PACE MHEV,2022,,,21.0,23.0,Jaguar,SUV,HYBR,Hybrid Electric,AWD
13027,45,1.0,385,F-PACE P340 MHEV,2022,,,20.0,22.0,Jaguar,SUV,HYBR,Hybrid Electric,4WD
13045,45,1.0,385,F-PACE P400 MHEV,2022,,,19.0,22.0,Jaguar,SUV,HYBR,Hybrid Electric,4WD
13073,57,9.0,275,Grand Cherokee 4xe,2022,,56.0,23.0,23.0,Jeep,SUV,PHEV,Plug-in Hybrid Electric,4WD
12866,45,9.0,275,Wagoneer 4x2,2022,,,16.0,18.0,Jeep,SUV,HYBR,Hybrid Electric,RWD
12867,45,9.0,275,Wagoneer 4x4,2022,,,15.0,17.0,Jeep,SUV,HYBR,Hybrid Electric,4WD
13028,45,9.0,275,Wrangler 2dr 4x4,2022,,,20.0,21.0,Jeep,SUV,HYBR,Hybrid Electric,4WD
13029,45,9.0,275,Wrangler 4dr 4x4,2022,,,19.0,21.0,Jeep,SUV,HYBR,Hybrid Electric,4WD
13038,57,9.0,275,Wrangler 4dr 4xe,2022,,49.0,20.0,20.0,Jeep,SUV,PHEV,Plug-in Hybrid Electric,4WD
13008,41,1.0,361,EV6 AWD (Long Range) ,2022,116.0,105.0,,,Kia,Sedan/Wagon,ELEC,Electric,AWD
13006,41,1.0,361,EV6 RWD,2022,136.0,117.0,,,Kia,Sedan/Wagon,ELEC,Electric,RWD
13007,41,1.0,361,EV6 RWD (Long Range) ,2022,134.0,117.0,,,Kia,Sedan/Wagon,ELEC,Electric,RWD
12818,45,9.0,361,Niro,2022,,,51.0,49.0,Kia,Sedan/Wagon,HYBR,Hybrid Electric,FWD
12880,41,1.0,361,Niro Electric,2022,123.0,112.0,,,Kia,Sedan/Wagon,ELEC,Electric,FWD
12819,45,9.0,361,Niro FE,2022,,,53.0,50.0,Kia,Sedan/Wagon,HYBR,Hybrid Electric,FWD
12835,57,9.0,361,Niro Plug-in Hybrid,2022,,105.0,48.0,46.0,Kia,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,FWD
12820,45,9.0,361,Niro Touring,2022,,,46.0,43.0,Kia,Sedan/Wagon,HYBR,Hybrid Electric,FWD
12900,45,9.0,361,Sorento Hybrid AWD,2022,,,36.0,35.0,Kia,SUV,HYBR,Hybrid Electric,AWD
12821,45,9.0,361,Sorento Hybrid FWD,2022,,,39.0,37.0,Kia,SUV,HYBR,Hybrid Electric,FWD
12889,57,9.0,361,Sorento Plug-in Hybrid,2022,,79.0,35.0,34.0,Kia,SUV,PHEV,Plug-in Hybrid Electric,AWD
12823,45,9.0,387,Defender 110 MHEV,2022,,,17.0,19.0,Land Rover,SUV,HYBR,Hybrid Electric,4WD
12822,45,9.0,387,Defender 90 MHEV,2022,,,17.0,19.0,Land Rover,SUV,HYBR,Hybrid Electric,4WD
12824,45,1.0,387,Discovery MHEV,2022,,,18.0,21.0,Land Rover,SUV,HYBR,Hybrid Electric,AWD
13082,45,1.0,387,New Range Rover P360 LWB MHEV,2022,,,18.0,21.0,Land Rover,SUV,HYBR,Hybrid Electric,4WD
13081,45,1.0,387,New Range Rover P360 MHEV,2022,,,18.0,21.0,Land Rover,SUV,HYBR,Hybrid Electric,4WD
13084,45,1.0,387,New Range Rover P400 LWB MHEV,2022,,,18.0,21.0,Land Rover,SUV,HYBR,Hybrid Electric,4WD
13083,45,1.0,387,New Range Rover P400 MHEV,2022,,,18.0,21.0,Land Rover,SUV,HYBR,Hybrid Electric,4WD
12901,45,1.0,387,Range Rover Evoque MHEV,2022,,,21.0,23.0,Land Rover,SUV,HYBR,Hybrid Electric,4WD
12868,45,1.0,387,Range Rover P360 MHEV,2022,,,18.0,20.0,Land Rover,SUV,HYBR,Hybrid Electric,4WD
12869,45,1.0,387,Range Rover P400 MHEV,2022,,,18.0,20.0,Land Rover,SUV,HYBR,Hybrid Electric,4WD
12825,45,1.0,387,Range Rover Sport P360 MHEV,2022,,,19.0,21.0,Land Rover,SUV,HYBR,Hybrid Electric,4WD
12826,45,1.0,387,Range Rover Sport P400 MHEV,2022,,,19.0,21.0,Land Rover,SUV,HYBR,Hybrid Electric,4WD
12836,57,9.0,387,Range Rover Sport PHEV,2022,,42.0,18.0,19.0,Land Rover,SUV,PHEV,Plug-in Hybrid Electric,4WD
13030,45,1.0,387,Range Rover Velar P340 MHEV,2022,,,20.0,22.0,Land Rover,SUV,HYBR,Hybrid Electric,4WD
13031,45,1.0,387,Range Rover Velar P400 MHEV,2022,,,19.0,21.0,Land Rover,SUV,HYBR,Hybrid Electric,4WD
12902,45,9.0,243,ES 300h,2022,,,43.0,44.0,Lexus,Sedan/Wagon,HYBR,Hybrid Electric,FWD
12946,45,9.0,243,LC 500h,2022,,,26.0,29.0,Lexus,Sedan/Wagon,HYBR,Hybrid Electric,RWD
12983,45,9.0,243,LS 500h AWD,2022,,,22.0,25.0,Lexus,Sedan/Wagon,HYBR,Hybrid Electric,AWD
12931,45,9.0,243,NX 350h AWD,2022,,,41.0,39.0,Lexus,SUV,HYBR,Hybrid Electric,AWD
13039,57,1.0,243,NX 450+ AWD,2022,,84.0,38.0,36.0,Lexus,SUV,PHEV,Plug-in Hybrid Electric,AWD
12887,45,9.0,243,RX 450h AWD,2022,,,31.0,30.0,Lexus,SUV,HYBR,Hybrid Electric,AWD
12844,45,9.0,243,RX 450h L AWD,2022,,,29.0,29.0,Lexus,SUV,HYBR,Hybrid Electric,AWD
12905,45,1.0,243,UX 250h,2022,,,43.0,42.0,Lexus,Sedan/Wagon,HYBR,Hybrid Electric,FWD
12906,45,1.0,243,UX 250h AWD,2022,,,41.0,39.0,Lexus,Sedan/Wagon,HYBR,Hybrid Electric,AWD
12903,57,,227,Aviator AWD PHEV,2022,,56.0,22.0,23.0,Lincoln,SUV,PHEV,Plug-in Hybrid Electric,AWD
13040,57,,227,Corsair AWD PHEV,2022,,78.0,34.0,33.0,Lincoln,SUV,PHEV,Plug-in Hybrid Electric,Part-Time 4WD
12894,41,1.0,469,"Air Dream P AWD w/19"" wheels",2022,117.0,116.0,,,"Lucid USA, Inc.",Sedan/Wagon,ELEC,Electric,AWD
12895,41,1.0,469,"Air Dream P AWD w/21"" wheels",2022,110.0,111.0,,,"Lucid USA, Inc.",Sedan/Wagon,ELEC,Electric,AWD
12896,41,1.0,469,"Air Dream R AWD w/19"" wheels",2022,126.0,125.0,,,"Lucid USA, Inc.",Sedan/Wagon,ELEC,Electric,AWD
12897,41,1.0,469,"Air Dream R AWD w/21"" wheels",2022,115.0,116.0,,,"Lucid USA, Inc.",Sedan/Wagon,ELEC,Electric,AWD
12898,41,1.0,469,"Air G Touring AWD w/19"" wheels",2022,130.0,131.0,,,"Lucid USA, Inc.",Sedan/Wagon,ELEC,Electric,AWD
12899,41,1.0,469,"Air G Touring AWD w/21"" wheels",2022,121.0,121.0,,,"Lucid USA, Inc.",Sedan/Wagon,ELEC,Electric,AWD
12957,41,,229,MX-30,2022,98.0,92.0,,,Mazda,Sedan/Wagon,ELEC,Electric,FWD
12986,45,9.0,239,AMG E53 4MATIC+,2022,,,21.0,24.0,Mercedes-Benz,Sedan/Wagon,HYBR,Hybrid Electric,AWD
12988,45,9.0,239,AMG E53 4MATIC+ (Convertible),2022,,,20.0,23.0,Mercedes-Benz,Sedan/Wagon,HYBR,Hybrid Electric,AWD
12987,45,9.0,239,AMG E53 4MATIC+ (Coupe),2022,,,20.0,23.0,Mercedes-Benz,Sedan/Wagon,HYBR,Hybrid Electric,AWD
12932,45,9.0,239,AMG GLE 53 4MATIC+,2022,,,18.0,19.0,Mercedes-Benz,SUV,HYBR,Hybrid Electric,AWD
12989,45,9.0,239,AMG GLE 53 4MATIC+ (Coupe),2022,,,17.0,19.0,Mercedes-Benz,SUV,HYBR,Hybrid Electric,AWD
13103,45,9.0,239,AMG GLE 63 4MATIC+,2022,,,14.0,15.0,Mercedes-Benz,SUV,HYBR,Hybrid Electric,AWD
13102,45,9.0,239,AMG GLE 63 S 4MATIC+,2022,,,15.0,16.0,Mercedes-Benz,SUV,HYBR,Hybrid Electric,AWD
13101,45,9.0,239,AMG GLE 63 S 4MATIC+ (coupe),2022,,,15.0,16.0,Mercedes-Benz,SUV,HYBR,Hybrid Electric,AWD
12984,45,9.0,239,AMG GT 43 4MATIC+,2022,,,19.0,21.0,Mercedes-Benz,Sedan/Wagon,HYBR,Hybrid Electric,AWD
12985,45,9.0,239,AMG GT 53 4MATIC+,2022,,,19.0,21.0,Mercedes-Benz,Sedan/Wagon,HYBR,Hybrid Electric,AWD
13091,45,9.0,239,C 300,2022,,,25.0,29.0,Mercedes-Benz,Sedan/Wagon,HYBR,Hybrid Electric,RWD
13092,45,9.0,239,C 300 4MATIC,2022,,,23.0,27.0,Mercedes-Benz,Sedan/Wagon,HYBR,Hybrid Electric,AWD
12933,45,9.0,239,CLS 450 4MATIC,2022,,,22.0,25.0,Mercedes-Benz,Sedan/Wagon,HYBR,Hybrid Electric,AWD
12934,45,9.0,239,E 450 4MATIC,2022,,,23.0,25.0,Mercedes-Benz,Sedan/Wagon,HYBR,Hybrid Electric,AWD
12935,45,9.0,239,E 450 4MATIC All-Terrain (wagon),2022,,,21.0,24.0,Mercedes-Benz,Sedan/Wagon,HYBR,Hybrid Electric,AWD
12945,45,9.0,239,E 450 4MATIC (Convertible),2022,,,22.0,24.0,Mercedes-Benz,Sedan/Wagon,HYBR,Hybrid Electric,AWD
12944,45,9.0,239,E 450 4MATIC (Coupe),2022,,,22.0,24.0,Mercedes-Benz,Sedan/Wagon,HYBR,Hybrid Electric,AWD
12943,45,9.0,239,E 450 (Convertible),2022,,,22.0,25.0,Mercedes-Benz,Sedan/Wagon,HYBR,Hybrid Electric,RWD
12942,45,9.0,239,E 450 (Coupe),2022,,,22.0,25.0,Mercedes-Benz,Sedan/Wagon,HYBR,Hybrid Electric,RWD
12958,41,1.0,239,EQS450+,2022,97.0,97.0,,,Mercedes-Benz,Sedan/Wagon,ELEC,Electric,RWD
12959,41,1.0,239,EQS 580 4MATIC,2022,92.0,95.0,,,Mercedes-Benz,Sedan/Wagon,ELEC,Electric,AWD
13085,45,9.0,239,GLE 450 4MATIC,2022,,,20.0,22.0,Mercedes-Benz,SUV,HYBR,Hybrid Electric,AWD
12937,45,9.0,239,GLE 450 4MATIC,2022,,,20.0,22.0,Mercedes-Benz,SUV,HYBR,Hybrid Electric,AWD
13104,45,9.0,239,GLE 580 4MATIC,2022,,,16.0,18.0,Mercedes-Benz,SUV,HYBR,Hybrid Electric,AWD
12936,45,9.0,239,GLS 450 4MATIC,2022,,,18.0,20.0,Mercedes-Benz,SUV,HYBR,Hybrid Electric,AWD
13105,45,9.0,239,GLS 580 4MATIC,2022,,,16.0,18.0,Mercedes-Benz,SUV,HYBR,Hybrid Electric,AWD
13100,45,9.0,239,GLS 600 4MATIC Maybach,2022,,,14.0,17.0,Mercedes-Benz,SUV,HYBR,Hybrid Electric,AWD
12990,45,9.0,239,S 500 4MATIC,2022,,,21.0,24.0,Mercedes-Benz,Sedan/Wagon,HYBR,Hybrid Electric,AWD
13032,45,9.0,239,S 580 4MATIC,2022,,,16.0,19.0,Mercedes-Benz,Sedan/Wagon,HYBR,Hybrid Electric,AWD
13033,45,9.0,239,S 580 4MATIC Maybach,2022,,,15.0,18.0,Mercedes-Benz,Sedan/Wagon,HYBR,Hybrid Electric,AWD
12837,57,9.0,425,Cooper SE Countryman ALL4,2022,,73.0,29.0,29.0,Mini,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,AWD
12779,41,,425,Cooper SE Hardtop 2 door,2022,119.0,110.0,,,Mini,Sedan/Wagon,ELEC,Electric,FWD
12904,57,9.0,263,Outlander PHEV,2022,,74.0,26.0,26.0,Mitsubishi,SUV,PHEV,Plug-in Hybrid Electric,AWD
12881,41,9.0,217,Leaf (40 kWh battery pack),2022,123.0,111.0,,,Nissan,Sedan/Wagon,ELEC,Electric,FWD
12882,41,1.0,217,Leaf (62 kWh battery pack),2022,118.0,108.0,,,Nissan,Sedan/Wagon,ELEC,Electric,FWD
12883,41,1.0,217,Leaf SV/SL (62 kWh battery pack),2022,114.0,104.0,,,Nissan,Sedan/Wagon,ELEC,Electric,FWD
12884,41,1.0,462,Polestar 2 (Dual Motor),2022,94.0,89.0,,,Polestar Automotive USA,Sedan/Wagon,ELEC,Electric,AWD
